Iteration;f0;f1;f2;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;__highlight_color;__filter;nds_rank
3868;0.06226421;0.7546154;0.7239612;0.48572445;0.9475905;0.41538873;0.45773816;0.48156384;0.57065403;0.44763047;0.5199616;0.55080783;0.33865023;0.53285855;0.5218006;;0;5
3869;0.5185863;0.29773688;0.8203651;0.5990112;0.3317945;0.43353346;0.45695353;0.49247763;0.5309297;0.49465364;0.53193116;0.43737152;0.47238433;0.52421314;0.46037197;#fff947;0;0
3870;0.35741994;0.63498724;0.73308104;0.5019217;0.6736202;0.4090891;0.45779395;0.49088898;0.53143936;0.49440208;0.5322597;0.5549085;0.6142856;0.43490323;0.46661794;;0;1
3871;0.036317393;1.0132136;0.055099085;0.034563497;0.9771909;0.43353346;0.4570309;0.49271128;0.53326815;0.4944097;0.53433156;0.560352;0.46917802;0.52421314;0.46065778;;0;2
3872;0.05008817;0.607047;0.8507803;0.60443896;0.9475905;0.40994775;0.45695522;0.52294636;0.530725;0.44763047;0.5199616;0.42782736;0.3418565;0.53285855;0.5218006;;0;4
3873;0.8944448;0.18399495;0.44845876;0.29061797;0.12915646;0.4153732;0.4562774;0.48143554;0.5309143;0.45507905;0.5201548;0.54158145;0.47363085;0.5414979;0.4798577;#fff947;0;0
3874;0.6016059;0.123755485;0.816185;0.58930534;0.12915646;0.4009881;0.4562774;0.5214295;0.52936083;0.4711395;0.5210058;0.54316103;0.44578865;0.45580366;0.47986248;;0;7
3875;0.3251212;0.7486542;0.61518615;0.4111774;0.7391771;0.40088394;0.45346367;0.508864;0.52976793;0.46469244;0.5140448;0.55753386;0.44586715;0.4677618;0.48003295;;0;2
3876;0.014235553;0.9905401;0.2926681;0.18287624;0.9908514;0.45726115;0.49352995;0.49665973;0.5280925;0.45521793;0.49311182;0.65712225;0.45678878;0.5094014;0.4599344;;0;7
3877;0.11412928;1.053839;4.0854044e-08;2.4536291e-08;0.93132263;0.557372;0.48006496;0.41782704;0.45177692;0.43525246;0.5131907;0.6464981;0.43937287;0.62868184;0.46577227;;0;12
3878;0.9664334;0.020349108;0.39325345;0.24597299;0.013402611;0.3880116;0.47165;0.5213248;0.44381124;0.50343823;0.51436615;0.43169883;0.43826225;0.6276936;0.45974007;;0;3
3879;0.79985905;0.45063674;0.45639598;0.29370224;0.32663;0.42314494;0.472288;0.5405603;0.5218181;0.45637167;0.5154424;0.43262354;0.41632667;0.45435008;0.4737065;;0;4
3880;0.13970307;0.7729463;0.6671977;0.4482822;0.8861657;0.58744246;0.45309955;0.5206902;0.45099828;0.46074402;0.5436912;0.4582216;0.59913236;0.4549738;0.47059178;;0;4
3881;0.56836563;0.70961094;0.49394032;0.31683004;0.57007647;0.42336577;0.47917205;0.4948345;0.46544686;0.5008164;0.49629182;0.6541338;0.44849938;0.4992859;0.47300005;;0;1
3882;0.9291167;0.43300143;0.0;0.0;0.27763548;0.58925724;0.44494897;0.48071676;0.5681806;0.47013256;0.5330307;0.4447817;0.45140314;0.53285855;0.5238473;;0;2
3883;0.13115527;0.40630868;0.93987244;0.72854775;0.801223;0.4165519;0.45593852;0.5228295;0.5744359;0.45527214;0.49785048;0.61158377;0.47347903;0.5232084;0.45953256;;0;11
3884;0.9381243;0.41844535;0.020268591;0.012559876;0.26710007;0.41425174;0.4769518;0.42378205;0.5723235;0.4610512;0.533299;0.4672341;0.4707709;0.4611138;0.45073843;;0;1
3885;0.27511224;0.75964206;0.6405836;0.426778;0.7787957;0.40946406;0.46618095;0.38186604;0.44213805;0.46073428;0.5075192;0.46787646;0.46984625;0.5124796;0.47310758;;0;7
3886;0.5053532;0.89979696;0.058855094;0.03626735;0.6742234;0.4090891;0.45631653;0.5225522;0.53220946;0.49453953;0.5322649;0.549891;0.6142856;0.43490323;0.46690375;;0;4
3887;0.19239105;1.0019307;0.0138201555;0.008623158;0.8792261;0.4049815;0.46568364;0.49209586;0.45628542;0.50093347;0.53398234;0.42651618;0.47735626;0.50969774;0.46859032;;0;2
3888;0.8998567;0.4193652;0.26063454;0.16344371;0.27763548;0.58925724;0.45134863;0.48144665;0.56831557;0.47013256;0.5368348;0.42782736;0.45149496;0.5328737;0.51358145;;0;1
3889;0.9418583;0.408499;0.059155863;0.03664242;0.26052386;0.58541954;0.45778993;0.4780563;0.45773292;0.4766342;0.52082175;0.40639275;0.42624283;0.53500336;0.52406675;;0;1
3890;0.76073277;0.03028056;0.693356;0.4702717;0.025326937;0.5999629;0.4772158;0.5212054;0.5714326;0.5082817;0.5449267;0.53681433;0.59406483;0.52547216;0.4727749;;0;3
3891;0.53119224;0.80671537;0.3456919;0.21880187;0.62929523;0.40904334;0.4556318;0.5337576;0.5861917;0.49278402;0.5317988;0.5573317;0.45524898;0.50337136;0.47317988;;0;2
3892;0.14834478;0.79629844;0.6177287;0.41478014;0.8827463;0.41401926;0.47718447;0.4240757;0.52593666;0.46074402;0.50853604;0.46779403;0.46984625;0.49953425;0.47247365;#fff947;0;0
3893;0.22947463;0.4481705;0.8847129;0.6706128;0.6987378;0.4231415;0.46383846;0.50750273;0.44813186;0.46438488;0.5180727;0.44587946;0.44590417;0.5122503;0.48017702;#fff947;0;0
3894;0.39043772;0.5894084;0.74889725;0.5183169;0.6275399;0.40831468;0.45690715;0.49920225;0.47315732;0.49554715;0.5144224;0.4650185;0.53514;0.4566931;0.38019887;;0;1
3895;0.69885904;0.7370176;0.17607057;0.10927397;0.5169142;0.4009438;0.47988462;0.49557948;0.45386443;0.4960805;0.54352665;0.54619;0.38802153;0.46882135;0.4699131;;0;2
3896;0.84359413;0.56205815;0.13497661;0.08427286;0.3741575;0.39879215;0.45677665;0.5315421;0.56729347;0.46926025;0.514477;0.46790722;0.47378978;0.47619778;0.46049306;;0;2
3897;0.8607128;0.1494056;0.52972376;0.34701982;0.10941647;0.38983822;0.46302578;0.5217068;0.5338947;0.49567285;0.52579594;0.46074635;0.5423838;0.5414568;0.4720554;;0;2
3898;0.5171842;0.86555403;0.2316904;0.1437889;0.6571213;0.4090891;0.47246674;0.49099505;0.5307973;0.49440208;0.53437114;0.42609483;0.6095838;0.43490323;0.45999005;;0;3
3899;0.9659;0.062913805;0.39575154;0.24708363;0.041407675;0.3880116;0.45627162;0.5405067;0.4444533;0.45521054;0.51436615;0.5605125;0.44296405;0.6276936;0.4666538;;0;11
3900;0.21018319;0.21638256;0.98896265;0.8115214;0.5092515;0.40809637;0.4630782;0.62708384;0.5336429;0.49824104;0.51535815;0.46068162;0.5394152;0.4535554;0.46313038;;0;8
3901;0.1312918;0.964362;0.35687265;0.2237432;0.9138578;0.39097422;0.45237893;0.49295455;0.5280267;0.45613578;0.51970154;0.425528;0.61232144;0.46716046;0.50904703;;0;4
3902;0.21716763;0.24513426;0.9719158;0.7930929;0.53846496;0.3857876;0.4474986;0.4901216;0.45261222;0.49362847;0.5210728;0.44819072;0.4459449;0.5067746;0.46356097;;0;3
3903;0.61119777;0.061347656;0.81627285;0.58930534;0.06368603;0.4016599;0.45647988;0.52259505;0.526836;0.4711395;0.5139485;0.54158145;0.4394201;0.45580366;0.47985762;;0;1
3904;0.86724615;0.44056433;0.3232379;0.20423943;0.29923046;0.4281069;0.457615;0.496562;0.5294264;0.4955638;0.5100526;0.38749668;0.5288191;0.45706442;0.4582879;;0;1
3905;0.0024720195;0.11627125;1.0240958;0.9280131;0.98646694;0.550463;0.45254314;0.4218771;0.4604448;0.49824303;0.521708;0.463545;0.42602748;0.50996566;0.39589876;;0;28
3906;0.62910336;0.34448323;0.73978466;0.50984764;0.31893498;0.4006492;0.49029654;0.5153756;0.47315732;0.49554184;0.51390654;0.4650185;0.4524792;0.4591202;0.3812127;;0;2
3907;0.5352371;0.8299849;0.23542868;0.14897987;0.6353668;0.5752821;0.45748538;0.4954836;0.4606038;0.46810812;0.5211645;0.5436542;0.5316023;0.52598363;0.46562505;#fff947;0;0
3908;5.145006e-06;5.5148803e-06;1.0265336;0.9999953;0.5220804;0.4281069;0.457615;0.49584693;0.5286075;0.49362665;0.5100526;0.4595061;0.44368488;0.45706442;0.3907455;;0;18
3909;0.03454643;0.32484087;0.9694772;0.7930929;0.9325498;0.3864594;0.44770107;0.4901216;0.4504987;0.49818438;0.5137405;0.44819072;0.5247106;0.5067746;0.46356097;;0;1
3910;0.67551976;0.40331557;0.6458524;0.43758488;0.34265652;0.54933155;0.44770107;0.48995426;0.4496162;0.49362847;0.5466009;0.4476071;0.43869257;0.5067746;0.46356097;#fff947;0;0
3911;0.03862726;0.3078452;0.9628008;0.8015405;0.9205346;0.5713925;0.4772158;0.5209892;0.46735814;0.5086297;0.51086193;0.45857686;0.45777032;0.50115734;0.4727738;#fff947;0;0
3912;0.4077666;0.34084564;0.8684003;0.65037143;0.4432413;0.4231415;0.46383846;0.50676596;0.44621465;0.46438488;0.5173094;0.44587946;0.44590417;0.5122503;0.48017702;;0;2
3913;0.454646;0.88155025;0.1942972;0.123146236;0.6968697;0.54129034;0.4813376;0.53263915;0.45897272;0.49999893;0.53263927;0.44218;0.477377;0.5051403;0.46859187;#fff947;0;0
3914;0.6145088;0.008461406;0.8166691;0.58930534;0.008765306;0.40159684;0.4562774;0.52259505;0.52959466;0.4967443;0.54214793;0.54158145;0.44578865;0.45633426;0.47290713;#fff947;0;0
3915;1.56413e-05;3.0864842e-06;1.0159959;0.99999;0.12403013;0.41766477;0.45130935;0.4956459;0.53262246;0.4699451;0.52151567;0.44153535;0.48040506;0.5133844;0.47962064;;0;14
3916;0.06451548;0.30586624;0.96565306;0.80069405;0.86765945;0.43374652;0.45774847;0.49274382;0.56792164;0.4947055;0.53193116;0.5481083;0.48414144;0.5205146;0.5106628;;0;2
3917;0.55095;0.37107292;0.78526014;0.55301964;0.3773427;0.40901935;0.45216912;0.49422088;0.53381234;0.45608395;0.5197897;0.4384302;0.5975547;0.46716046;0.50904703;#fff947;0;0
3918;0.35809076;0.0063643395;0.95738906;0.7721089;0.011313438;0.5877492;0.45133767;0.52069324;0.57427514;0.46039605;0.5017979;0.45205384;0.47381607;0.5013706;0.45981723;#fff947;0;0
3919;0.30124784;0.93324214;0.33000654;0.2066541;0.801223;0.4165519;0.45593852;0.5228295;0.5699197;0.45527214;0.5397438;0.61158377;0.4447095;0.5232084;0.4725389;;0;4
3920;3.2488708e-07;2.3395149e-05;1.0242041;0.99998546;0.99115986;0.42809787;0.457615;0.4958477;0.52942675;0.49817246;0.51004344;0.4595061;0.5288194;0.45706442;0.39074567;;0;22
3921;1.0779421e-07;7.76854e-06;1.0242041;0.9999951;0.991167;0.42810592;0.457615;0.49583614;0.529416;0.49818265;0.5100518;0.4595061;0.5288088;0.45706442;0.3907353;;0;21
3922;0.22100721;0.176645;0.98900515;0.82261825;0.42927092;0.54160327;0.45199442;0.4982776;0.53400326;0.45609257;0.5266317;0.42618644;0.61887956;0.52143574;0.47160542;;0;8
3923;0.22385885;0.961269;0.2974977;0.18637556;0.85434103;0.4109011;0.477318;0.49438685;0.5284195;0.45530137;0.5201876;0.42977268;0.6120987;0.45960245;0.50491893;;0;2
3924;0.63483363;0.06884429;0.79243547;0.56819606;0.06876925;0.42060226;0.47939524;0.5018299;0.4317496;0.4657858;0.509904;0.4601642;0.47025102;0.45351115;0.5201281;;0;1
3925;0.6269819;0.5477721;0.60751194;0.40130913;0.45713967;0.4020095;0.44563618;0.5092434;0.58227056;0.46872282;0.5208736;0.5600916;0.44678518;0.44831112;0.47342724;;0;4
3926;0.08399104;1.0179353;0.0;0.0;0.9475905;0.40399036;0.47701183;0.48207462;0.5385405;0.53263754;0.536926;0.42782736;0.46928203;0.5313668;0.51662576;;0;6
3927;0.8673513;0.5267118;0.18580762;0.11529188;0.34743145;0.58646715;0.4444049;0.49323624;0.53053963;0.44993508;0.5265611;0.60554343;0.450369;0.44829193;0.5242864;;0;7
3928;0.20583616;0.19875257;0.9753073;0.8183289;0.4888551;0.42354217;0.45759574;0.5328374;0.47606492;0.5299876;0.5100008;0.44874403;0.5258822;0.46135074;0.46356097;;0;2
3929;0.370651;0.37422878;0.88297486;0.6575879;0.5030578;0.44103584;0.4479582;0.49413657;0.4587089;0.47470754;0.5101218;0.43836024;0.4686276;0.49958766;0.37879544;;0;2
3930;0.88899267;0.47789672;0.08516174;0.05358897;0.31401318;0.550463;0.4701105;0.49664694;0.4604448;0.46590358;0.521708;0.44825622;0.44482183;0.5101013;0.4795985;#fff947;0;0
3931;0.4561199;0.8960955;0.24390268;0.15149766;0.7002615;0.4231415;0.45251802;0.42042017;0.52898103;0.49410564;0.5182279;0.38915882;0.42710984;0.50806034;0.4640197;;0;1
3932;0.52580243;0.7985299;0.34218428;0.21880187;0.62929523;0.5219571;0.4556318;0.5337576;0.5691858;0.49278402;0.5317988;0.5573317;0.45524898;0.50337136;0.4727373;#fff947;0;0
3933;0.5554946;0.33157408;0.78973377;0.5630736;0.34258807;0.42714614;0.45132995;0.5013336;0.5858051;0.47655538;0.52033377;0.4593776;0.44531095;0.50814426;0.48702884;;0;1
3934;0.36291203;0.932828;0.2545023;0.1585107;0.7637969;0.40114397;0.48070443;0.49737367;0.4489099;0.46025002;0.53654224;0.4090853;0.58838266;0.5246397;0.47942033;;0;3
3935;0.60204005;0.1238448;0.8167741;0.58930534;0.12915646;0.3991862;0.45575202;0.52259505;0.52976847;0.4711395;0.5209647;0.54158145;0.44578865;0.45580366;0.47177747;;0;8
3936;0.024159897;0.004969898;1.0315979;0.98478115;0.12915646;0.4009881;0.45755598;0.52259505;0.52976847;0.47142345;0.5212809;0.46113902;0.45465893;0.45581037;0.38998702;;0;32
3937;0.0069124107;0.49824673;0.8811401;0.6723483;0.99116844;0.4281069;0.4563364;0.49584693;0.5294264;0.49789864;0.5100526;0.5399485;0.5199488;0.4570577;0.48061606;#fff947;0;0
3938;1.0121504;0.040514313;0.16671588;0.103845656;0.02546899;0.550463;0.45259354;0.42259216;0.569625;0.46687898;0.513306;0.5526973;0.42602748;0.46837807;0.47921202;;0;10
3939;0.31972805;0.7362355;0.6323033;0.42477214;0.7391771;0.40088394;0.45347616;0.508864;0.52976793;0.4934462;0.53289795;0.55802655;0.44586715;0.5121427;0.4642621;#fff947;0;0
3940;0.58167315;0.83571506;0.2583479;0.15818885;0.6129041;0.3887046;0.4684793;0.5603044;0.53209317;0.4959678;0.53136945;0.43169883;0.43067664;0.6438484;0.46437457;;0;9
3941;0.6736425;0.056172274;0.77084106;0.5416802;0.05296257;0.3759393;0.44852608;0.4918901;0.4614181;0.49433163;0.51459205;0.44199;0.46985286;0.5203867;0.4730871;;0;2
3942;0.22674718;0.44284368;0.8893418;0.6752925;0.6987378;0.42366055;0.44803265;0.5060505;0.44813186;0.46438488;0.5180727;0.44818044;0.44590417;0.5111318;0.47856146;;0;1
3943;0.24687068;0.22562182;0.96893317;0.7884133;0.4713893;0.3859404;0.4635069;0.4915738;0.44967976;0.49362847;0.5137405;0.4458897;0.43957636;0.507893;0.46517652;;0;4
3944;0.74807537;0.6215844;0.27726102;0.17679003;0.4413731;0.54129034;0.4813376;0.5319023;0.4570555;0.49999693;0.531876;0.44218;0.477377;0.5243226;0.46859187;;0;1
3945;0.61224395;0.35150874;0.73414946;0.5124531;0.3317945;0.43353346;0.45773646;0.4924502;0.5708485;0.49465564;0.53193116;0.560352;0.46917802;0.50503075;0.46037197;;0;2
3946;0.59459805;0.25954714;0.78940994;0.5620545;0.26201865;0.4153907;0.4580888;0.4926341;0.5307318;0.44780362;0.5199598;0.4225244;0.45446977;0.5040677;0.47405177;#fff947;0;0
3947;0.07603258;0.8418864;0.6059265;0.3959249;0.94266105;0.41536704;0.45695522;0.48159122;0.53060687;0.45711046;0.5195799;0.54829437;0.34607604;0.53285855;0.52072793;;0;4
3948;0.9333951;0.056957513;0.41762942;0.26739472;0.038799614;0.5999629;0.4772158;0.5212054;0.5714326;0.5082817;0.5449267;0.55664057;0.45482174;0.5030723;0.4727749;;0;2
3949;1.002642;0.26329836;0.02045448;0.012559876;0.16348788;0.40969658;0.4654768;0.38157237;0.5714717;0.46104148;0.5322822;0.46731657;0.4707709;0.4611138;0.45137239;;0;4
3950;0.8993369;0.1850013;0.4405023;0.28477702;0.12915646;0.41555858;0.44749278;0.48132083;0.5345324;0.45507905;0.5201548;0.5411483;0.47363085;0.5414979;0.47987136;#fff947;0;0
3951;0.8159993;0.06811172;0.61804575;0.4116105;0.053015947;0.40329832;0.45625693;0.5093581;0.5679133;0.46872282;0.5208736;0.55285704;0.44678518;0.4531923;0.47341362;;0;1
3952;0.29223683;0.5069522;0.8309821;0.60942185;0.6670927;0.4156125;0.4628977;0.5083546;0.53103364;0.47108343;0.51539254;0.53638977;0.44615012;0.4667231;0.4800378;#fff947;0;0
3953;0.045682944;0.55365765;0.8885725;0.64429116;0.9475905;0.40066287;0.45695522;0.4809351;0.5307352;0.44763047;0.5199616;0.42782736;0.3418565;0.53285855;0.5218006;;0;1
3954;0.6661961;0.6858457;0.3956511;0.24977571;0.5092515;0.4043864;0.4632682;0.62580335;0.52785724;0.49824104;0.5346868;0.45904765;0.5394152;0.45668387;0.46313038;;0;3
3955;0.19273315;1.0037122;0.015559194;0.009690851;0.8792261;0.3904333;0.46570346;0.49209586;0.45628542;0.50093347;0.5145656;0.4274917;0.47735626;0.50656927;0.46859032;;0;3
3956;0.76333344;0.51319456;0.45726117;0.29370224;0.3768136;0.42851484;0.47236028;0.49711666;0.5295393;0.49908453;0.5091934;0.45875797;0.4210786;0.45435008;0.39829642;;0;1
3957;8.2916995e-07;7.4255363e-06;1.0169345;0.9999953;0.9292053;0.422737;0.45754275;0.5201086;0.5217052;0.50369745;0.51630163;0.4333717;0.52406716;0.45706442;0.4661556;;0;17
3958;0.03231376;0.9622577;0.33727872;0.21450979;0.9786296;0.5887467;0.4583491;0.49212736;0.44634986;0.45528838;0.5203279;0.544402;0.45970842;0.46122372;0.5102536;;0;1
3959;0.8037994;0.34856376;0.5436134;0.35354042;0.26048595;0.41536897;0.45809203;0.52531165;0.53354895;0.45728362;0.5195781;0.5429914;0.37517104;0.5040677;0.47297916;;0;3
3960;0.14353031;0.58087283;0.8306873;0.6026094;0.84578395;0.5723442;0.46849492;0.56611717;0.5315168;0.46567866;0.5182094;0.4340169;0.44373396;0.45777875;0.46335304;;0;2
3961;0.61751884;0.8225174;0.17914967;0.109785706;0.5900221;0.38851026;0.46335134;0.49249136;0.5217886;0.494674;0.5143072;0.4314508;0.4309177;0.63916606;0.4747982;;0;4
3962;0.1365539;0.4078328;0.9467719;0.72854775;0.79431117;0.41609845;0.45593852;0.5208343;0.56568265;0.45566672;0.49785048;0.60867035;0.6009885;0.5232084;0.45956632;;0;12
3963;0.52882797;0.6751415;0.5815967;0.3793767;0.5769883;0.423111;0.48093393;0.49682966;0.45951393;0.5004218;0.49629182;0.65704715;0.4765186;0.45310533;0.4707345;;0;2
3964;0.7848977;0.3647555;0.53703;0.35354042;0.27694562;0.40869164;0.45808232;0.4926341;0.53060347;0.45728362;0.537042;0.5429914;0.45868927;0.5040677;0.47297916;;0;2
3965;0.5084148;0.8528336;0.280464;0.17526299;0.6577646;0.41576642;0.4570948;0.49099505;0.53143936;0.49440208;0.5169072;0.5549085;0.6142856;0.43490323;0.46690375;;0;1
3966;0.6130305;0.7253007;0.3891743;0.24759841;0.5532802;0.38983822;0.463288;0.48383635;0.52785724;0.49842134;0.51522976;0.4198396;0.5394152;0.4539069;0.46183127;;0;1
3967;0.6246558;0.6417107;0.5164558;0.33302242;0.50857323;0.41445234;0.44799387;0.6354242;0.53985816;0.53303754;0.51696986;0.46142003;0.5251682;0.5034441;0.5179365;;0;1
3968;1.0297145;0.038609955;8.877127e-05;5.484419e-05;0.023859382;0.3825743;0.45634872;0.5223852;0.5319623;0.49259654;0.516575;0.4126381;0.45153248;0.4575109;0.46675745;;0;11
3969;0.511114;0.89851207;0.05895297;0.03626735;0.67074263;0.40880325;0.47164947;0.54223365;0.45444894;0.49453953;0.5322649;0.549891;0.6142856;0.43490323;0.4605753;;0;4
3970;0.77446604;0.39596042;0.58988315;0.3793767;0.30088055;0.59453756;0.4583334;0.49042374;0.44930878;0.5005587;0.49770567;0.6541338;0.6040281;0.45310533;0.4707683;;0;9
3971;0.47610337;0.60718906;0.66639775;0.45351207;0.57666254;0.41719598;0.4804246;0.4951908;0.5745568;0.49491137;0.52466035;0.5616821;0.46917802;0.52421314;0.472941;#47ff7e;0;0
3972;0.76839334;0.70067614;0.07703052;0.04707195;0.4706756;0.42945752;0.4623062;0.4955747;0.5337418;0.52783686;0.5455875;0.42735878;0.38689125;0.449692;0.39168698;;0;6
3973;3.9966517e-06;6.3629736e-06;1.0226977;0.9999953;0.6429626;0.40861693;0.4568608;0.49584693;0.5785896;0.49836674;0.5105302;0.45941028;0.5367003;0.45706442;0.46338362;;0;17
3974;0.16034095;0.49439627;0.9228729;0.67347217;0.80034727;0.42560557;0.46463966;0.49920693;0.4483168;0.49897224;0.5189031;0.65557915;0.34915072;0.45622495;0.52176327;;0;6
3975;0.16535753;0.5703296;0.8244044;0.6026094;0.8203485;0.5723442;0.4792381;0.49248675;0.5212123;0.46438488;0.5182094;0.4337689;0.44397503;0.5032959;0.47363058;#fff947;0;0
3976;0.49050653;0.8609454;0.27989626;0.17526299;0.67031705;0.4090891;0.45708835;0.49099505;0.5314891;0.49440208;0.5352438;0.5549085;0.6142856;0.5044208;0.46690375;;0;3
3977;0.7861505;0.3466582;0.55092824;0.36298645;0.26439324;0.41536897;0.4580888;0.4926341;0.53055376;0.45728362;0.5187054;0.5429914;0.45868927;0.4345501;0.47297916;;0;1
3978;0.79209346;0.34348756;0.5356966;0.35354042;0.26048595;0.41536897;0.4582319;0.49740177;0.5257726;0.45728362;0.5195781;0.54260534;0.45868927;0.5040677;0.47297916;#fff947;0;0
3979;1.0044316;0.26376832;0.020490987;0.012559876;0.16348788;0.40969658;0.46533373;0.37680465;0.5763025;0.46104148;0.5322822;0.4677027;0.4707709;0.4611138;0.45137239;;0;5
3980;1.04380064e-07;7.5237176e-06;1.0241146;0.9999953;0.99116844;0.42880064;0.457615;0.49584693;0.5294264;0.498339;0.5104878;0.45951387;0.5288191;0.4570546;0.39073476;;0;19
3981;4.0055124e-06;6.3770813e-06;1.0249652;0.9999953;0.6429626;0.42814702;0.4568608;0.49584693;0.53231055;0.4982103;0.510095;0.45940247;0.5367003;0.45706424;0.3907462;;0;19
3982;0.009897791;0.57759213;0.84637886;0.6187265;0.98909175;0.4411883;0.4576606;0.49630743;0.4587089;0.47477663;0.51012415;0.43891352;0.47173718;0.47447047;0.3912004;;0;1
3983;0.00083588733;0.00052653335;1.028095;0.9993883;0.3578579;0.4281069;0.4564931;0.53080577;0.5294264;0.49818256;0.5100526;0.4595061;0.5288191;0.45706442;0.3783405;;0;30
3984;0.78100246;0.3171834;0.59741676;0.39251018;0.24559137;0.4126553;0.45718023;0.49195084;0.52991664;0.4574584;0.5200133;0.5429914;0.6233311;0.4474067;0.47297916;#fff947;0;0
3985;0.45924294;0.902231;0.08059549;0.050574303;0.7002615;0.4231415;0.47008535;0.49447495;0.52898103;0.46438488;0.5182279;0.44587946;0.44590417;0.508196;0.48017702;#fff947;0;0
3986;0.7172835;0.16477612;0.7047569;0.48621136;0.14375177;0.3971825;0.4622099;0.49959835;0.57103574;0.49455544;0.5251573;0.48636875;0.47762153;0.50244665;0.4758469;#fff947;0;0
3987;0.45887867;0.90390307;0.09299782;0.058240443;0.7009417;0.4244928;0.4481806;0.49335036;0.5444714;0.4978421;0.51844853;0.54189056;0.4434407;0.5262747;0.46037197;;0;1
3988;0.54113567;0.675614;0.5870304;0.3793767;0.57007647;0.42265758;0.48093393;0.4948345;0.44973773;0.5008164;0.5206335;0.6541338;0.6040281;0.46749446;0.46950436;;0;3
3989;0.038368516;0.28182366;0.9942366;0.82261825;0.9138578;0.4092324;0.45216912;0.49423507;0.5348352;0.45613578;0.49544805;0.42618644;0.61232144;0.45277134;0.510311;;0;3
3990;0.031562082;0.7215275;0.7140128;0.49636322;0.97216976;0.43297637;0.45773646;0.49260518;0.5396963;0.49318767;0.53222007;0.560352;0.47185236;0.52421314;0.46037197;;0;2
